time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total,
20161003T204722,36.27,2000,2000,36.28,1500,1500,
20161003T204723,36.27,2000,2000,36.28,1100,1100,
20161003T204734,36.27,2000,2000,36.28,1300,1300,
20161003T204747,36.27,2000,2000,36.28,1200,1200,
20161003T204753,36.27,2000,2000,36.28,1300,1300,
20161003T204754,36.27,2000,2000,36.28,1200,1200,
20161003T204755,36.27,2000,2000,36.28,1100,1100,
20161003T204809,36.27,2000,2000,36.28,900,900,
20161003T204812,36.27,2000,2000,36.28,1000,1000,
20161003T204817,36.27,2000,2000,36.28,600,600,
20161003T204819,36.27,2000,2000,36.28,1000,1000,
20161003T204854,36.27,2000,2000,36.28,1100,1100,
20161003T204856,36.27,2000,2000,36.28,1000,1000,
20161003T204914,36.27,2000,2000,36.28,1200,1200,
20161003T204915,36.27,2000,2000,36.28,1100,1100,
20161003T204918,36.27,2000,2000,36.28,1200,1200,
20161003T204922,36.27,2000,2000,36.28,1000,1000,
20161003T204930,36.27,2000,2000,36.28,800,800,
20161003T204933,36.27,2000,2000,36.28,1200,1200,
20161003T204935,36.27,2000,2000,36.28,1100,1100,
20161003T204941,36.27,2000,2000,36.28,1200,1200,
20161003T204949,36.27,2000,2000,36.28,1300,1300,
20161003T205005,36.27,1900,1900,36.28,1300,1300,
20161003T205014,36.27,1900,1900,36.28,1400,1400,
20161003T205016,36.27,1900,1900,36.28,1500,1500,
20161003T205026,36.27,1900,1900,36.28,1600,1600,
20161003T205028,36.27,1900,1900,36.28,1300,1300,
20161003T205031,36.27,1900,1900,36.28,1400,1400,
20161003T205034,36.27,1900,1900,36.28,1600,1600,
20161003T205043,36.27,1900,1900,36.28,1500,1500,
20161003T205048,36.27,1900,1900,36.28,1200,1200,
20161003T205050,36.27,1900,1900,36.28,1000,1000,
20161003T205052,36.27,1900,1900,36.28,1500,1500,
20161003T205100,36.27,1900,1900,36.28,1600,1600,
20161003T205111,36.27,1900,1900,36.28,1900,1900,
20161003T205115,36.27,1900,1900,36.28,1600,1600,
20161003T205116,36.26,700,700,36.27,1200,1200,
20161003T205117,36.26,1000,1000,36.27,1100,1100,
20161003T205118,36.26,1000,1000,36.27,1200,1200,
20161003T205119,36.26,1000,1000,36.27,1100,1100,
20161003T205126,36.26,900,900,36.27,1100,1100,
20161003T205133,36.26,1200,1200,36.27,1100,1100,
20161003T205146,36.26,1200,1200,36.27,1000,1000,
20161003T205147,36.26,1300,1300,36.27,1000,1000,
20161003T205157,36.26,1200,1200,36.27,1000,1000,
20161003T205207,36.26,1200,1200,36.27,1100,1100,
20161003T205213,36.26,1200,1200,36.27,1200,1200,
20161003T205218,36.26,1100,1100,36.27,1500,1500,
20161003T205224,36.26,1500,1500,36.27,1000,1000,
20161003T205226,36.26,1300,1300,36.27,1000,1000,
20161003T205235,36.26,1300,1300,36.27,900,900,
20161003T205236,36.26,1400,1400,36.27,900,900,
20161003T205241,36.26,1300,1300,36.27,900,900,
20161003T205251,36.26,1200,1200,36.27,1000,1000,
20161003T205257,36.26,1200,1200,36.27,900,900,
20161003T205259,36.26,1000,1000,36.27,1000,1000,
20161003T205301,36.26,1000,1000,36.27,900,900,
20161003T205305,36.26,1000,1000,36.27,1000,1000,
20161003T205311,36.26,1400,1400,36.27,1000,1000,
20161003T205312,36.26,1100,1100,36.27,1000,1000,
20161003T205314,36.26,1000,1000,36.27,1000,1000,
20161003T205319,36.26,1600,1600,36.27,1000,1000,
20161003T205322,36.26,1600,1600,36.27,900,900,
20161003T205323,36.26,1200,1200,36.27,800,800,
20161003T205324,36.26,1000,1000,36.27,800,800,
20161003T205325,36.26,1200,1200,36.27,800,800,
20161003T205328,36.26,1100,1100,36.27,900,900,
20161003T205334,36.26,1000,1000,36.27,1200,1200,
20161003T205336,36.26,1000,1000,36.27,1300,1300,
20161003T205339,36.26,1000,1000,36.27,1200,1200,
20161003T205344,36.26,1200,1200,36.27,1000,1000,
20161003T205346,36.26,1000,1000,36.27,1100,1100,
20161003T205347,36.26,1200,1200,36.27,1000,1000,
20161003T205349,36.26,1100,1100,36.27,1000,1000,
20161003T205356,36.26,1300,1300,36.27,1000,1000,
20161003T205358,36.26,1300,1300,36.27,900,900,
20161003T205400,36.26,1300,1300,36.27,1100,1100,
20161003T205401,36.26,1300,1300,36.27,1200,1200,
20161003T205409,36.26,1200,1200,36.27,1100,1100,
20161003T205411,36.26,1300,1300,36.27,1100,1100,
20161003T205414,36.26,1100,1100,36.27,1100,1100,
20161003T205424,36.26,700,700,36.27,1600,1600,
20161003T205427,36.26,700,700,36.27,1700,1700,
20161003T205431,36.26,500,500,36.27,1700,1700,
20161003T205437,36.26,500,500,36.27,1600,1600,
20161003T205442,36.26,600,600,36.27,1400,1400,
20161003T205448,36.26,500,500,36.27,1700,1700,
20161003T205449,36.26,600,600,36.27,1700,1700,
20161003T205450,36.26,600,600,36.27,1600,1600,
20161003T205452,36.26,700,700,36.27,1200,1200,
20161003T205456,36.26,700,700,36.27,1300,1300,
20161003T205459,36.26,600,600,36.27,1300,1300,
20161003T205502,36.26,100,100,36.26,1800,1800,
20161003T205503,36.25,800,800,36.26,1300,1300,
20161003T205504,36.25,800,800,36.26,1100,1100,
20161003T205505,36.25,800,800,36.26,1500,1500,
20161003T205508,36.25,700,700,36.26,1600,1600,
20161003T205515,36.25,500,500,36.26,1500,1500,
20161003T205521,36.25,500,500,36.26,1700,1700,
20161003T205522,36.25,600,600,36.26,1700,1700,
20161003T205523,36.25,600,600,36.26,1500,1500,
20161003T205524,36.25,400,400,36.26,1500,1500,
20161003T205528,36.25,400,400,36.26,2200,2200,
20161003T205532,36.25,200,200,36.26,2300,2300,
20161003T205540,36.24,700,700,36.25,1400,1400,
20161003T205547,36.24,700,700,36.25,1500,1500,
20161003T205551,36.24,400,400,36.25,2200,2200,
20161003T205552,36.24,400,400,36.25,1900,1900,
20161003T205557,36.24,400,400,36.25,2000,2000,
20161003T205559,36.24,300,300,36.25,2000,2000,
20161003T205600,36.24,300,300,36.25,2100,2100,
20161003T205603,36.24,200,200,36.25,2200,2200,
20161003T205606,36.24,200,200,36.25,2300,2300,
20161003T205607,36.24,200,200,36.25,2200,2200,
20161003T205609,36.23,900,900,36.24,1400,1400,
20161003T205616,36.23,900,900,36.24,1500,1500,
20161003T205618,36.23,500,500,36.24,1900,1900,
20161003T205621,36.23,400,400,36.24,1900,1900,
20161003T205624,36.23,400,400,36.24,1600,1600,
20161003T205627,36.23,400,400,36.24,1800,1800,
20161003T205630,36.23,400,400,36.24,1900,1900,
20161003T205631,36.23,400,400,36.24,2100,2100,
20161003T205633,36.23,400,400,36.24,1900,1900,
20161003T205634,36.23,400,400,36.24,1800,1800,
20161003T205636,36.23,700,700,36.24,1300,1300,
20161003T205637,36.23,600,600,36.24,1300,1300,
20161003T205639,36.23,500,500,36.24,1300,1300,
20161003T205641,36.23,400,400,36.24,1300,1300,
20161003T205642,36.23,400,400,36.24,1500,1500,
20161003T205653,36.23,500,500,36.24,1500,1500,
20161003T205655,36.23,600,600,36.24,1500,1500,
20161003T205656,36.23,800,800,36.24,1500,1500,
20161003T205657,36.23,400,400,36.24,1600,1600,
20161003T205659,36.23,400,400,36.24,1500,1500,
20161003T205702,36.23,800,800,36.24,1500,1500,
20161003T205704,36.23,600,600,36.24,1500,1500,
20161003T205705,36.23,600,600,36.24,1600,1600,
20161003T205709,36.23,700,700,36.24,1700,1700,
20161003T205711,36.23,500,500,36.24,1700,1700,
20161003T205714,36.23,500,500,36.24,1600,1600,
20161003T205717,36.23,900,900,36.24,1300,1300,
20161003T205718,36.23,1000,1000,36.24,500,500,
20161003T205720,36.23,900,900,36.24,500,500,
20161003T205721,36.23,700,700,36.24,600,600,
20161003T205722,36.23,700,700,36.24,800,800,
20161003T205726,36.23,400,400,36.24,800,800,
20161003T205727,36.23,400,400,36.24,900,900,
20161003T205734,36.23,400,400,36.24,1000,1000,
20161003T205735,36.23,500,500,36.24,800,800,
20161003T205737,36.23,700,700,36.24,800,800,
20161003T205740,36.23,700,700,36.24,700,700,
20161003T205742,36.23,700,700,36.24,600,600,
20161003T205747,36.23,700,700,36.24,800,800,
20161003T205750,36.24,100,100,36.25,1800,1800,
20161003T205752,36.24,100,100,36.25,1900,1900,
20161003T205754,36.24,100,100,36.25,1800,1800,
20161003T205756,36.24,100,100,36.25,1700,1700,
20161003T205757,36.24,100,100,36.25,1400,1400,
20161003T205758,36.24,200,200,36.25,1400,1400,
20161003T205801,36.24,100,100,36.25,1400,1400,
20161003T205805,36.24,100,100,36.25,1500,1500,
20161003T205807,36.24,200,200,36.25,1500,1500,
20161003T205808,36.24,400,400,36.25,1300,1300,
20161003T205817,36.24,300,300,36.25,1200,1200,
20161003T205822,36.24,600,600,36.25,1100,1100,
20161003T205828,36.24,500,500,36.25,1100,1100,
20161003T205829,36.24,400,400,36.25,1100,1100,
20161003T205834,36.24,600,600,36.25,1200,1200,
20161003T205836,36.24,400,400,36.25,1200,1200,
20161003T205837,36.24,500,500,36.25,1200,1200,
20161003T205839,36.24,400,400,36.25,1200,1200,
20161003T205841,36.24,300,300,36.25,1200,1200,
20161003T205843,36.24,300,300,36.25,1400,1400,
20161003T205846,36.24,300,300,36.25,1300,1300,
20161003T205859,36.24,500,500,36.25,1200,1200,
20161003T205900,36.24,400,400,36.25,1200,1200,
20161003T205905,36.24,200,200,36.25,1600,1600,
20161003T205913,36.24,200,200,36.25,1800,1800,
20161003T205916,36.24,400,400,36.25,1700,1700,
20161003T205918,36.24,600,600,36.25,1600,1600,
20161003T205920,36.24,500,500,36.25,1600,1600,
20161003T205928,36.24,600,600,36.25,1600,1600,
20161003T205954,36.24,800,800,36.25,1600,1600,
20161003T205956,36.24,700,700,36.25,1600,1600,
20161003T205959,36.25,2000,2000,36.26,1400,1400,
20161003T205959,36.25,1800,1800,36.26,1300,1300,
20161003T205959,36.25,1300,1300,36.26,1200,1200,
20161003T210000,36.25,600,600,36.26,1600,1600,
20161003T210001,36.25,300,300,36.26,1700,1700,
20161003T210002,36.25,1300,1300,36.26,1300,1300,
20161003T210004,36.25,1300,1300,36.26,800,800,
20161003T210006,36.26,800,800,36.27,600,600,
20161003T210009,36.26,1000,1000,36.27,600,600,
20161003T210010,36.26,600,600,36.27,600,600,
20161003T210012,36.26,800,800,36.27,600,600,
20161003T210014,36.26,1300,1300,36.27,600,600,
20161003T210015,36.26,1500,1500,36.27,500,500,
20161003T210017,36.26,1600,1600,36.27,500,500,
20161003T210018,36.26,1500,1500,36.27,500,500,
20161003T210022,36.26,1500,1500,36.27,600,600,
20161003T210027,36.26,1200,1200,36.27,700,700,
20161003T210028,36.26,1000,1000,36.27,500,500,
20161003T210031,36.26,900,900,36.27,600,600,
20161003T210042,36.26,800,800,36.27,700,700,
20161003T210044,36.26,800,800,36.27,800,800,
20161003T210048,36.26,700,700,36.27,900,900,
20161003T210052,36.26,700,700,36.27,700,700,
20161003T210101,36.26,600,600,36.27,1000,1000,
20161003T210102,36.26,800,800,36.27,1200,1200,
20161003T210106,36.26,800,800,36.27,1300,1300,
20161003T210108,36.25,500,500,36.26,900,900,
20161003T210110,36.25,500,500,36.26,1000,1000,
20161003T210111,36.25,600,600,36.26,1000,1000,
20161003T210114,36.25,600,600,36.26,1100,1100,
20161003T210115,36.25,500,500,36.26,1000,1000,
20161003T210117,36.25,500,500,36.26,1100,1100,
20161003T210120,36.25,500,500,36.26,1000,1000,
20161003T210122,36.25,500,500,36.26,1200,1200,
20161003T210124,36.25,500,500,36.26,1100,1100,
20161003T210127,36.25,500,500,36.26,1000,1000,
20161003T210128,36.25,500,500,36.26,1100,1100,
20161003T210131,36.25,100,100,36.26,1500,1500,
20161003T210133,36.24,2200,2200,36.25,1500,1500,
20161003T210134,36.24,2200,2200,36.25,1700,1700,
20161003T210141,36.24,2200,2200,36.25,700,700,
20161003T210144,36.24,2100,2100,36.25,700,700,
20161003T210145,36.24,2100,2100,36.25,900,900,
20161003T210148,36.24,2100,2100,36.25,1000,1000,
20161003T210154,36.24,2100,2100,36.25,1100,1100,
20161003T210156,36.24,2100,2100,36.25,1200,1200,
20161003T210204,36.24,2100,2100,36.25,1000,1000,
20161003T210206,36.24,2100,2100,36.25,700,700,
20161003T210209,36.24,2100,2100,36.25,900,900,
20161003T210212,36.24,2100,2100,36.25,800,800,
20161003T210216,36.24,2100,2100,36.25,900,900,
20161003T210218,36.24,2100,2100,36.25,1100,1100,
20161003T210219,36.24,2100,2100,36.25,1000,1000,
20161003T210226,36.24,2100,2100,36.25,900,900,
20161003T210231,36.24,2100,2100,36.25,1200,1200,
20161003T210249,36.24,2100,2100,36.25,1100,1100,
20161003T210251,36.24,2100,2100,36.25,1200,1200,
20161003T210305,36.24,2100,2100,36.25,1300,1300,
20161003T210310,36.24,2200,2200,36.25,1300,1300,
20161003T210312,36.24,2000,2000,36.25,1300,1300,
20161003T210318,36.24,2000,2000,36.25,1100,1100,
20161003T210321,36.24,2000,2000,36.25,1000,1000,
20161003T210325,36.24,2000,2000,36.25,1300,1300,
20161003T210330,36.24,2000,2000,36.25,1100,1100,
20161003T210354,36.24,2000,2000,36.25,1200,1200,
20161003T210403,36.24,2000,2000,36.25,1000,1000,
20161003T210407,36.24,2000,2000,36.25,1100,1100,
20161003T210410,36.24,2000,2000,36.25,1300,1300,
20161003T210412,36.24,2000,2000,36.25,1400,1400,
20161003T210421,36.24,2000,2000,36.25,1100,1100,
20161003T210428,36.24,2000,2000,36.25,1200,1200,
20161003T210431,36.24,2000,2000,36.25,1300,1300,
20161003T210439,36.24,1900,1900,36.25,1500,1500,
20161003T210441,36.24,1900,1900,36.25,1400,1400,
20161003T210445,36.24,1900,1900,36.25,1500,1500,
20161003T210453,36.23,400,400,36.24,1800,1800,
20161003T210454,36.23,200,200,36.24,2300,2300,
20161003T210456,36.23,400,400,36.24,2100,2100,
20161003T210457,36.22,1100,1100,36.23,700,700,
20161003T210458,36.22,1700,1700,36.23,400,400,
20161003T210500,36.22,1700,1700,36.23,200,200,
20161003T210501,36.22,1400,1400,36.23,500,500,
20161003T210502,36.22,1600,1600,36.23,500,500,
20161003T210503,36.22,1400,1400,36.23,500,500,
20161003T210504,36.22,1200,1200,36.23,700,700,
20161003T210505,36.22,800,800,36.23,700,700,
20161003T210507,36.22,500,500,36.23,700,700,
20161003T210509,36.22,500,500,36.23,900,900,
20161003T210512,36.22,500,500,36.23,1000,1000,
20161003T210518,36.22,600,600,36.23,800,800,
20161003T210519,36.22,500,500,36.23,800,800,
20161003T210521,36.22,500,500,36.23,900,900,
20161003T210524,36.22,700,700,36.23,900,900,
20161003T210526,36.22,500,500,36.23,1100,1100,
20161003T210536,36.22,500,500,36.23,1000,1000,
20161003T210540,36.22,200,200,36.23,1400,1400,
20161003T210543,36.22,100,100,36.23,1500,1500,
20161003T210545,36.22,400,400,36.23,1100,1100,
20161003T210547,36.22,700,700,36.23,800,800,
20161003T210600,36.23,200,200,36.24,1300,1300,
20161003T210601,36.23,100,100,36.24,1100,1100,
20161003T210603,36.23,100,100,36.24,1000,1000,
20161003T210604,36.23,100,100,36.24,1100,1100,
20161003T210605,36.22,1000,1000,36.23,400,400,
20161003T210607,36.22,1000,1000,36.23,600,600,
20161003T210608,36.22,900,900,36.23,500,500,
20161003T210613,36.22,900,900,36.23,600,600,
20161003T210614,36.22,800,800,36.23,600,600,
20161003T210615,36.22,800,800,36.23,500,500,
20161003T210623,36.22,800,800,36.23,1000,1000,
20161003T210624,36.22,900,900,36.23,900,900,
20161003T210628,36.22,800,800,36.23,1000,1000,
20161003T210638,36.22,700,700,36.23,1000,1000,
20161003T210650,36.22,700,700,36.23,1500,1500,
20161003T210651,36.22,700,700,36.23,1400,1400,
20161003T210656,36.22,700,700,36.23,1000,1000,
20161003T210657,36.22,800,800,36.23,1100,1100,
20161003T210658,36.22,800,800,36.23,1000,1000,
20161003T210703,36.22,700,700,36.23,1400,1400,
20161003T210706,36.22,700,700,36.23,1500,1500,
20161003T210707,36.22,700,700,36.23,1200,1200,
20161003T210708,36.22,800,800,36.23,1200,1200,
20161003T210728,36.22,800,800,36.23,1400,1400,
20161003T210731,36.22,800,800,36.23,1100,1100,
20161003T210733,36.22,800,800,36.23,1200,1200,
20161003T210736,36.22,800,800,36.23,1400,1400,
20161003T210749,36.22,800,800,36.23,1300,1300,
20161003T210751,36.22,900,900,36.23,1100,1100,
20161003T210754,36.22,800,800,36.23,1100,1100,
20161003T210813,36.22,800,800,36.23,1400,1400,
20161003T210818,36.22,800,800,36.23,1300,1300,
20161003T210821,36.22,1100,1100,36.23,1300,1300,
20161003T210824,36.22,1000,1000,36.23,1300,1300,
20161003T210829,36.22,1500,1500,36.23,1000,1000,
20161003T210829,36.22,1500,1500,36.23,800,800,
20161003T210830,36.23,700,700,36.24,900,900,
20161003T210831,36.23,400,400,36.24,700,700,
20161003T210833,36.23,500,500,36.24,700,700,
20161003T210839,36.23,500,500,36.24,600,600,
20161003T210841,36.23,400,400,36.24,600,600,
20161003T210842,36.23,900,900,36.24,600,600,
20161003T210843,36.23,800,800,36.24,600,600,
20161003T210848,36.23,900,900,36.24,600,600,
20161003T210850,36.23,800,800,36.24,600,600,
20161003T210851,36.23,800,800,36.24,400,400,
20161003T210854,36.23,800,800,36.24,500,500,
20161003T210857,36.23,300,300,36.24,900,900,
20161003T210901,36.23,400,400,36.24,900,900,
20161003T210904,36.23,700,700,36.24,800,800,
20161003T210905,36.23,700,700,36.24,700,700,
20161003T210907,36.23,800,800,36.24,700,700,
20161003T210908,36.23,900,900,36.24,700,700,
20161003T210911,36.23,900,900,36.24,1400,1400,
20161003T210921,36.23,300,300,36.24,1500,1500,
20161003T210925,36.23,100,100,36.24,1500,1500,
20161003T210934,36.23,700,700,36.24,1500,1500,
20161003T210936,36.23,200,200,36.24,1400,1400,
20161003T210937,36.23,400,400,36.24,1400,1400,
20161003T210942,36.23,600,600,36.24,1400,1400,
20161003T211003,36.23,700,700,36.24,1400,1400,
20161003T211010,36.23,900,900,36.24,1400,1400,
20161003T211013,36.23,1000,1000,36.24,1400,1400,
20161003T211031,36.23,1300,1300,36.24,1100,1100,
20161003T211034,36.23,1100,1100,36.24,1100,1100,
20161003T211038,36.23,600,600,36.24,1800,1800,
20161003T211042,36.23,1000,1000,36.24,1700,1700,
20161003T211048,36.23,1000,1000,36.24,1400,1400,
20161003T211052,36.23,1100,1100,36.24,1300,1300,
20161003T211054,36.23,1000,1000,36.24,1500,1500,
20161003T211057,36.23,1100,1100,36.24,1700,1700,
20161003T211103,36.23,1000,1000,36.24,1700,1700,
20161003T211122,36.23,1000,1000,36.24,1600,1600,
20161003T211125,36.23,900,900,36.24,1800,1800,
20161003T211127,36.23,900,900,36.24,1900,1900,
20161003T211136,36.21,1700,1700,36.22,1100,1100,
20161003T211137,36.21,1700,1700,36.22,1200,1200,
20161003T211141,36.21,1700,1700,36.22,1100,1100,
20161003T211141,36.22,1700,1700,36.23,1400,1400,
20161003T211141,36.22,800,800,36.23,1500,1500,
20161003T211141,36.22,400,400,36.23,1500,1500,
20161003T211142,36.22,200,200,36.23,1500,1500,
20161003T211147,36.22,400,400,36.23,1100,1100,
20161003T211149,36.22,300,300,36.23,1100,1100,
20161003T211152,36.22,300,300,36.23,1300,1300,
20161003T211153,36.22,500,500,36.23,1000,1000,
20161003T211157,36.22,500,500,36.23,1200,1200,
20161003T211159,36.22,700,700,36.23,900,900,
20161003T211205,36.22,600,600,36.23,1000,1000,
20161003T211206,36.22,500,500,36.23,1100,1100,
20161003T211208,36.22,400,400,36.23,1100,1100,
20161003T211213,36.22,300,300,36.23,1100,1100,
20161003T211215,36.22,300,300,36.23,1000,1000,
20161003T211216,36.22,300,300,36.23,1100,1100,
20161003T211218,36.22,500,500,36.23,1000,1000,
20161003T211222,36.22,300,300,36.23,1100,1100,
20161003T211225,36.22,500,500,36.23,1100,1100,
20161003T211227,36.22,500,500,36.23,1000,1000,
20161003T211240,36.22,400,400,36.23,1000,1000,
20161003T211243,36.22,300,300,36.23,1100,1100,
20161003T211247,36.22,300,300,36.23,1400,1400,
20161003T211250,36.21,1700,1700,36.22,900,900,
20161003T211255,36.21,1700,1700,36.22,1000,1000,
20161003T211259,36.21,1700,1700,36.22,1100,1100,
20161003T211304,36.21,1700,1700,36.22,1400,1400,
20161003T211331,36.21,1700,1700,36.22,1300,1300,
20161003T211342,36.21,1700,1700,36.22,1200,1200,
20161003T211345,36.21,1700,1700,36.22,1400,1400,
20161003T211347,36.21,1700,1700,36.22,800,800,
20161003T211353,36.21,1700,1700,36.22,900,900,
20161003T211407,36.21,1700,1700,36.22,1000,1000,
20161003T211412,36.21,1800,1800,36.22,600,600,
20161003T211414,36.21,1700,1700,36.22,800,800,
20161003T211416,36.21,1700,1700,36.22,900,900,
20161003T211424,36.21,1700,1700,36.22,800,800,
20161003T211429,36.21,1800,1800,36.22,800,800,
20161003T211431,36.21,1800,1800,36.22,400,400,
20161003T211444,36.22,400,400,36.23,1300,1300,
20161003T211445,36.22,600,600,36.23,1000,1000,
20161003T211446,36.22,600,600,36.23,1100,1100,
20161003T211447,36.22,500,500,36.23,1200,1200,
20161003T211448,36.22,500,500,36.23,1100,1100,
20161003T211452,36.22,300,300,36.23,900,900,
20161003T211453,36.22,300,300,36.23,1200,1200,
20161003T211455,36.22,300,300,36.23,1100,1100,
